Title,Link,Article
"New York cop chomps down on razor blade in sandwich, ruled accident by NYPD",https://abcnews.go.com/US/york-cop-chomps-razor-blade-sandwich-ruled-accident/story?id=67577672,"
A police officer has been injured after biting into a sandwich that contained a razor blade in New York City in what police have since called an accident.

The incident occurred on Thursday, Dec. 5 at a Bon Appetit Special Food Store in Belle Harbor, Queens.

The officer, who works for the New York Police Department’s Strategic Response Group, was dressed in plain clothes when he entered the establishment and ordered the sandwich.

As he took a bite of his food he felt a sharp pain in his mouth only to discover that he had chomped down on a razor blade that was located in the sandwich, according to ABC News' New York City station WABC.

The officer was taken to hospital, treated and released.
New York Police Department Commissioner Dermot Shea initially tweeted that the NYPD would investigate the incident and that violence against New York City police officers would not be tolerated.

“The NYPD has ZERO tolerance for acts of violence against our police officers. A sandwich bought at a Queens deli on Thurs. contained a razor blade that cut the inside of a @NYPDCT cop’s mouth. He’ll be OK, but a full investigation into this abhorrent act is underway,” said his initial tweet addressing the razor blade incident.

But after an investigation, the NYPD deemed that the razor blade incident was, in fact, an accident.After a thorough investigation by @NYPDDetectives its been determined that the razor incident was indeed an accident-thankfully our officer or another customer wasn’t seriously injured. Appropriate agencies have been notified for follow up to ensure this never happens again. https://t.co/4Q42fUlQcR— Commissioner Shea (@NYPDShea) December 7, 2019 After a thorough investigation by @NYPDDetectives its been determined that the razor incident was indeed an accident-thankfully our officer or another customer wasn’t seriously injured. Appropriate agencies have been notified for follow up to ensure this never happens again. https://t.co/4Q42fUlQcR
""After a thorough investigation by NYPD Detectives, it's been determined that the razor incident was indeed an accident,"" Shea said on Twitter. ""Thankfully, our officer or another customer wasn't seriously injured. Appropriate agencies have been notified for follow up to ensure this never happens again.""

Bon Appetit issued a statement apologizing to the officer and said that they are undertaking an internal investigation to ensure nothing like this ever happens again.
""First, we would like to extend our deepest apologies to the officer involved in this unfortunate incident,” the statement read. “We use a variety of tools to prepare our food, but none should ever be found in any food item meant for customer consumption … In over 10 years of management in this location, we have never had an incident like this and look forward to providing the highest quality service to all of our customers in the future.""

Nobody has been charged in the incident.
"
"'Old friend' may have taken missing 5-year-old, mom says",https://abcnews.go.com/US/mom-missing-year-dulce-maria-alavez-friend/story?id=67566313,"
The mother of a missing 5-year-old girl who vanished from a New Jersey park more than two months ago believes that an ""old friend"" may have her daughter.

In an interview with Dr. Phil, Noema Alavez Perez said the last time she saw the man she was with her 5-year-old daughter, Dulce Maria Alavez.

""He asked me if that was my daughter,"" Perez, 19, said. ""I told him yes.""
She said at one point the friend tried to date her, but she rejected him.
""He just insisted, but I told him no,"" Perez said.

She did not name the man.

Authorities did not comment on the case.

Dulce has been missing since Sept. 16. She was last seen playing with her 3-year-old brother in City Park in Bridgeton.

Authorities have released a sketch of a man they have only described a ""possible witness."" No suspects have been publicly identified.
Perez said she initially thought her daughter was hiding, but after scouring the park realized she was nowhere to be found.

""I didn't want to believe that someone took her,"" she said.

Dr. Phil asked the mom if was involved in Dulce's disappearance -- and if so, whether she sold her or knew who had her.

""No,"" responded Perez.
Cumberland County Prosecutor Jennifer Webb-McCrae said in a statement to ABC News that she could not comment on the investigation, but noted that it is ongoing and active.

""We welcome the national attention that Dr. Phil's show brings to the investigation,"" she said. ""We're asking the public to remain vigilant and to report any sightings or information they believe may be helpful to us finding Dulce and/or to us determining who is responsible for her disappearance.""

Police are asking the public with any possible leads to contact Bridgeton Police Department at 856-451-0033."
Ready-to-eat sushi from Trader Joe's recalled over listeria concerns,https://abcnews.go.com/US/ready-eat-sushi-products-voluntarily-recalled-pulled-trader/story?id=67461388,"
Pre-made sushi and spring rolls makes for a great work day lunch, but after a new recall it may be time to toss the hand roll.

Fuji Food Products, Inc. (Fuji) announced a voluntary recall of ready-to-eat sushi, salads and spring rolls that were sold at retailers in 31 states including Trader Joe's, along the East Coast and Midwest.

The products were also sold at 7 Eleven, Walgreens, Food Lion, Hannaford, Giant Eagle Supermarkets, Porkys, Bozzutos, Supreme Lobster and Superior Foods.

Fuji voluntarily issued a recall after the Food and Drug Administration (FDA) notified the company of potential product contamination with Listeria monocytogenes, according to a press release. Public health officials have not yet reported any illness associated with the recalled products.
""As responsible processors of safe, fresh food for nearly 30 years, we are addressing this problem vigorously and we apologize to those who are affected by it,"" Fuji Food Products CEO Farrell Hirsch said in a statement. ""We will restart operation only after we have eliminated the cause and the FDA certifies that our facility is once again free of possible contamination.""
The small plastic trays have a clear lid with a sell-by date clearly marked on the label, where consumers can check to see if their products were affected.

Recalled items included poke bowls, bahn mi style salad, spring rolls, California rolls, smoked salmon Philly roll and tempura shrimp rolls and more.

A majority of the affected products were marked with sell-by dates between Nov. 19 and Dec. 6.

""Dispose of the product in an appropriate waste container,"" the FDA urged.
Check the FDA recall here for a complete list of affected products, their sell-by dates and where they were sold.
"
Backcountry skier killed in Colorado avalanche,https://abcnews.go.com/US/backcountry-skier-killed-avalanche-colorado-officials/story?id=67593046,"
A 29-year-old woman died on Sunday afternoon after getting caught in an avalanche while backcountry skiing in Colorado, officials said.

The skier was completely buried by snow from the avalanche on Diamond Peak near Cameron Pass in northern Colorado's Larimer County.

The avalanche occurred at 11,400 feet and was described as ""2 to 3 feet deep, very wide and running close to 500 feet vertically,"" according to the Colorado Avalanche Information Center.
Other skiers dug her out and called for help. But the woman wasn't breathing, and she was pronounced dead at the scene by first responders, according to the Larimer County Sheriff's Office.
It's the first fatality from an avalanche in the state this season.
The woman, whose name has not yet been released, was from the nearby city of Fort Collins. Her body was recovered from the mountainside, the sheriff's office said.

The cause and manner of her death will be determined by the Larimer County Coroner's Office.

ABC News' Clayton Sandell contributed to this report."
"Woman collects, sends more than 160,000 holiday cards to troops in US, overseas",https://abcnews.go.com/US/woman-collects-sends-160000-holiday-cards-troops-us/story?id=67504590,"
With Christmas just three weeks away, Laura Landerman-Garber and her team are hard at work trying to make sure that they bring holiday smiles to U.S. troops overseas and across the nation.

""This is like my Santa's workshop,"" Landerman-Garber said of her home to ABC affiliate WMUR-TV in Manchester, New Hampshire.

For 16 years, the Hollis, New Hampshire, woman has been collecting letters -- and care packages -- from across the U.S. and sending them out to the military. At first, she got her family members to send the holiday cards.
Two years ago, she set a goal of 5,000 cards and mailed them out to servicemembers aboard an aircraft carrier.

""We wanna give to our warriors...who are far away from home,"" she said.
Landerman-Garber eventually formed the nonprofit Holiday Cards 4 Our Military -- NH Challenge to help with postage and enlisted family, friends and even neighbors to help with the huge holiday effort.

Many of the letters and notes to the servicemembers begin with ""Dear Warrior"" and include handwritten notes and homemade illustrations from children across the nation. Landerman-Garber even gotten letters from schoolchildren as far away as Hawaii.
In 2019, 50,000 cards were mailed out.

This year, Landerman-Garber's challenge reached all 50 states. She even got cards from some of the 2020 Democratic presidential candidates, including Bernie Sanders and Elizabeth Warren.

On Monday, Landerman-Garber posted to her Facebook group that she had received ""160,000-plus"" holiday cards.
By Wednesday, the cards and holiday candy had begun arriving to troops overseas and in the U.S. The photographs she shared in her Facebook group captured just how special the packages made the servicemembers feel.

Landerman-Garber said it was those photographs and expressions of gratitude that kept her sending cards year after year.

""New Hampshire, we're fierce. ... We're small in size but we're so large in heart,"" she told WMUR-TV."
"Heavy rain, strong winds and snow to hit parts of Western US",https://abcnews.go.com/US/heavy-rain-strong-winds-snow-hit-parts-western/story?id=67577197,"
A storm in the western United States is bringing heavy rain, gusty winds and mountain snow from California to the Rocky Mountains this morning.

Heavy rain from the storm brought flash flooding to San Francisco on Saturday prompting road closures in parts of the city. North of the Bay Area, 5.75 inches of rain was reported in Hobergs, CA.  Gusty winds also downed some trees in the area.

In the Sierra, snow has already accumulated up to 8 inches this morning. Snow totals through Monday could reach as much as 3 to 4 feet. This will cause significant travel delays in the mountain passes.

Heavy rain in northern California will continue to bring the threat for rock slides and landslides today. Additionally, there is a threat for avalanches in parts of the Sierra, especially near the Lake Tahoe Area. There is an avalanche warning in this area through the morning hours of Sunday.
This storm is about to move eastward today, and part of this overall system will emerge from the Rockies late tonight and rapidly change the weather for the central and eastern U.S. over the next few days. Winter Storm warnings remain posted for the Sierra today and winter weather advisories are in effect for parts of the Rockies and upper Midwest.
By tomorrow morning, a new low pressure system will quickly move into the upper Midwest and bring some snow to parts of Minnesota and Wisconsin. The morning commute in those regions could be treacherous with snow falling heavily at times.

Ahead of the low pressure, heavy rain is expected to develop. Especially in parts of the northeast U.S. where snowfall was heavy just 1 week ago, the combination of rapid snow melt and locally heavy rain could bring some localized flooding.

As the storm moves into Canada, the extended cold front will become quite powerful and stretch deep into the southern U.S.
The impacts of this cold front are both in precipitation and in temperature. First, ahead of the cold front, warm mild air will allow temperatures to rapidly rise into the 50s and 60s -- especially on Tuesday.

For parts of the east coast -- especially in the northeast -- that will be a nice welcome. However, the approaching cold front will bring rain, which could be heavy at times and bring 1 to 2 inches of rain, especially in the northeast U.S.

As the cold front passes, temperatures will plummet. It is looking more and more likely that there could be a 20 to 30 degree temperature difference within just a few hundred miles on Tuesday in parts of the southern and eastern U.S. as can be seen between New Orleans, 68 degrees, and Dallas 38 degrees, on Tuesday morning.

In New York it will be in the upper 50’s on Tuesday, but on Wednesday, temperatures will be the upper 20’s and low 30’s.

The global forecast models are now also indicating that a decent amount of precipitation will linger behind the cold front.

This should result in some notable weather drama, with parts of the southern and eastern U.S. going from mild rain to a mix of cold and snow. Even in the northeast U.S., it is now appearing that a burst of snow is likely on Wednesday morning.
The result of this combination of events is locally 1 to 2 or more inches of rain in parts of the eastern U.S. and locally 6 inches of snow in parts of the upper Midwest through Tuesday.

On Tuesday night and into Wednesday, a quick burst of snow could bring a couple of inches to parts of the northeast which could cause problems for the Wednesday morning commute.
Behind this front, the door will open in the Midwest for very cold air with temperatures crashing. Wind chills could go as low as -20 and -30 in parts of the Dakotas, Minnesota and Wisconsin.

The good news is that this cold blast doesn’t look long-lived, and it seems to fall apart to some degrees as it heads to the eastern U.S. late next week.
"
2nd teen escapee wanted for murder back in police custody,https://abcnews.go.com/US/teens-escaped-nashville-jail-captured/story?id=67567077,"
A third teenager, who was among the four which escaped from a juvenile detention center in downtown Nashville, Tennessee, has been captured -- leaving only one escapee on the loose, police said Saturday.

The teenager was arrested Friday night at a gas station with his mother, Tewanna Keesee, and brother, Rashon Keesee, according to the Metro Nashville Police Department.

The suspect's relatives were charged with being accessories in helping the teen evade authorities, the police said.Escaped teen Morris Marsh's brother, Rashon Keesee, and his mother, Tewanna Keesee, are charged with being accessories for helping Marsh. Rashon was driving Marsh last night when he was arrested at a gas station. Tewanna was there & ran to the vehicle as officers converged on it. pic.twitter.com/4lCMduk70U— Metro Nashville PD (@MNPDNashville) December 7, 2019  Escaped teen Morris Marsh's brother, Rashon Keesee, and his mother, Tewanna Keesee, are charged with being accessories for helping Marsh. Rashon was driving Marsh last night when he was arrested at a gas station. Tewanna was there & ran to the vehicle as officers converged on it. pic.twitter.com/4lCMduk70U
The quartet ran out of the Davidson County Juvenile Detention Center at around 10 p.m. on Nov. 30, officials said.

Brandon Caruthers, 17, remains on the lam, according to authorities. He was arrested for an August 2018 armed robbery case in south Nashville, according to police.
Two of the three inmates who were captured are murder suspects -- in different cases. The third captured escapee is charged with armed robbery -- a separate case from Caruthers.
ABC News does not normally name juveniles, but are doing so with Caruthers because police said he is are dangerous individual and have released his names and photos.

Anyone with information about the remaining two escapees are asked to call Nashville's Emergency Communications Center at 615-862-8600 immediately.

ABC News' Karma Allen contributed to this report.
"
Man allegedly firebombs car dealership after failing to trade rental car for Mercedes,https://abcnews.go.com/US/canadian-man-allegedly-firebombs-car-dealership-failed-attempt/story?id=67484630,"
After a Canadian man's plan to trade in a rented Ford Fusion for a new Mercedes at a Florida car dealership went up in smoke, he returned hours later and set several cars on fire, police said.

Sanjeev Grewal visited a Mercedes-Benz dealership on NW 167th Street in Miami Gardens on Nov. 29 and told a salesman that he wanted to turn in ""a stolen vehicle"" and finance a new car, according to the police report.

But, when a manager searched the vehicle identification number (VIN), it turned out to be an Enterprise Rent-A-Car that was rented to the 36-year-old back in September from a Las Vegas, Nevada, location.

After the dealership rejected Grewal's potential trade-in, he left without incident -- but not before management photographed him, his vehicle, and his Canadian driver's license, according to the police report.
The photos would soon prove useful, as Grewal allegedly returned to the dealership in the same 2018 Ford at about 3 a.m. on Nov. 30 and hopped the wall surrounding the lot.
Video cameras allegedly caught Grewal pouring what appeared to be liquid on one of the cars in the lot, before lighting an object and throwing it on the ground next to the vehicle, causing it to burst into flames and spread to three other cars.

The damage to the vehicles cost over $300,000 worth of damage, according to investigators with the Miami Gardens Police Department. Grewal then allegedly drove off in his rental vehicle.

The city's fire investigator determined the fire to be an arson, according to the police report.

A few hours later, Miami Beach police were called to investigate an early-morning disturbance at the Design Hotel, where they encountered Grewal. A strong smell of gasoline allegedly fumed in his hotel room and on him.

Police then searched his car, where they discovered several empty beer bottles with paper towel wicks that resembled Molotov cocktails, according to the police report.
Grewal was detained by police and taken to Mount Sinai Hospital for an evaluation.

A Miami-Dade County judge on Monday set $100,000 bond for Grewal, who is charged with felony second-degree arson and criminal mischief, according to online records.

Homeland security requested a detention hold for Grewal for overstaying in the U.S., police said.

Grewal is represented by a public defender and has not entered a plea, according to online records.

If convicted, Grewal faces up to 15 years in prison.
"
"1-2 punch as pair of storms bring heavy rain, mudslide threat, mountain snow to West",https://abcnews.go.com/US/punch-pair-storms-bring-heavy-rain-mudslide-threat/story?id=67486499,"
A pair of storms will bring a one-two punch to the West starting today.

Storm number one is already moving into California this morning, bringing heavy rain to Los Angeles and San Francisco with snow falling in the Sierra Nevada mountains.
Flash flood watches have been issued from Los Angeles to San Diego this morning for heavy rain and a threat of flooding that could create mudslides.
This afternoon and evening, heavy rain will move into Nevada and Northern Arizona with heavy mountain snow from the Sierra Nevada into the Rockies.

Total rainfall could reach 3” of rain in Southern California, and snow could pile up as high as 18” in the Sierra Nevada and 6-12” in the Rockies.
And even though no flood alerts have been issued for the San Francisco Bay area this morning, any additional rain there could create mudslides due to the very saturated ground from last week’s rain.
After this storm is gone, a brand new storm that's even stronger will move into the West Coast Friday into the weekend, with several more inches of rain for Northern California and several feet of snow in the Sierra Nevada range.

A winter storm watch has already been issued for Northern California.
"
Suspect in naval base shooting was Saudi national,https://abcnews.go.com/US/active-shooter-naval-base-pensacola/story?id=67542409,"
Four people are dead including the suspect after an active shooting incident at a naval base in Pensacola, Florida, police said.

The shooter was identified as Mohammed Alshamrani, a Saudi national and member of the country's air force who was in the U.S. for flight training, law enforcement officials familiar with the investigation told ABC News. Investigators are trying to determine whether the shooting was terror-related, the officials said.

Authorities responded to reports of a shooting at Naval Air Station Pensacola at 6:51 a.m. on Friday, officials said. ATF and FBI also responded to the scene.

The shooting took place at one of the classroom buildings on the base, officials said. Officers with the Escambia County Sheriff's Office arrived on the scene and fatally shot the suspect after exchanging gunfire.
Three people, including the shooter, were pronounced dead on scene, police said. One victim was taken to the hospital and died from injuries.

Eight others injured in the shooting were transported to Baptist Hospital, police said. The condition of those victims has not been released.
""Walking through the crime scene was like being on the set of a movie,"" Escambia County Sheriff David Morgan told reporters earlier in the day, adding, ""The threat has been negated, our community is secured at this time.""

None of the victims have been identified.

In a later interview with ABC News' Eva Pilgrim, Morgan confirmed the suspect used a semi-automatic handgun with an extended magazine.

Morgan described a ""war zone,"" a crime scene that could ""days to process.""

At the scene, ""a tremendous number of rounds fired,"" he added. ""Crime scene was littered with rounds.""

Two officers were among those wounded in the shooting. One officer was shot in the leg and is currently in surgery. The second officer was shot in the arm and is undergoing care at the hospital. They are both expected to survive.

They're ""doing great,"" Morgan told ABC News. ""Expect one to be released today. The other one will be in the hospital for awhile.""
""There's some real heroism today,"" said Capt. Timothy Kinsella, commanding officer at NAS Pensacola.#UPDATE: Shooter and three victims confirmed deceased with multiple others injured and being treated at local hospitals. NAS Pensacola remains in lockdown. Full Press Release: https://t.co/KJdL3SLPvO— U.S. Navy (@USNavy) December 6, 2019 #UPDATE: Shooter and three victims confirmed deceased with multiple others injured and being treated at local hospitals. NAS Pensacola remains in lockdown. Full Press Release: https://t.co/KJdL3SLPvO
""This is a dark day for a very great place,"" Florida Gov. Ron DeSantis said at a press conference Friday afternoon. ""It not only strikes at the heart of the community of northwest Florida but throughout the Navy.""

The FBI is leading the investigation with local authorities and ATF assisting, officials said. The U.S. Attorney's Office is also involved.
According to two law enforcement officials briefed on the investigation, authorities are urgently focused on two likely possible motives: whether the shooter had religious or ideological reasons; or was there a problem or hostility that developed in the course of the training at Pensacola.
""Base security and the Naval Criminal Investigative Service are currently investigating.  The names of the victims will not be released until the next of kin have been notified,"" the Navy said in a statement.

A handgun was identified as the weapon used by the suspect. Only security forces are allowed to carry weapons on the base, Kinsella said.

The shooter was part of an international training service where officers from partner nations are brought to NAS Pensacola to train, Kinsella said, adding that the suspect was part of the ""aviation pipeline.""
The base is shut down until further notice, according to Kinsella.

Mental health coordinators have been sent to talk to witnesses and the victims' families, DeSantis said. The Department of Children and Family Services has sent a mobile response team to the area.

NAS Pensacola employs more than 16,000 military and 7,400 civilian personnel, according to the base's website. The facility includes the Naval Aviation Schools Command, Naval Air Technical Training Center, Marine Aviation Training Support Group 21 and 23, the Blue Angels, and the headquarters for Naval Education Training Command.
During his roundtable on small business and red tape reduction accomplishments on Friday, President Donald Trump sent his condolences to families of the ""warriors"" killed and spoke about his call with the King of Saudi Arabia.

""I can tell you it's a horrible thing that took place and we're getting to the bottom on it,"" Trump said. ""All of the investigators are there now and they're studying it very closely and terrible thing, and our condolences to the families.""

The president also echoed what he said in his previous tweet about his call with the King of Saudi Arabia.

""The king said that the Saudi people are greatly angered by the barbaric actions of the shoots and that this person in no way shape or form represents the feelings of the Saudi people who love the American people so much,"" Trump said.
This is the second shooting incident on a Navy base in the last week.

A 22-year-old active-duty sailor opened fire on three civilian employees, killing two, before he fatally shot himself at the Pearl Harbor Naval Shipyard near Honolulu on Wednesday, military officials said.
The suspected shooter opened fire on shipyard personnel with his M4 service rifle and then used his M9 service pistol to shoot himself, officials said.

ABC News' Eva Pilgrim, Christina Carrega, Aaron Katersky, Jack Date, Mike Levine and Elizabeth Thomas contributed to this report."
Vigil held for victims of shooting at naval base,https://abcnews.go.com/US/vigil-held-victims-shooting-pensacola-naval-base/story?id=67569105,"
Just a few miles down the road from where three people were killed by a gunman at a Florida naval base, a community came together to heal.

About 50 people gathered Saturday for a vigil in honor of the victims at the Olive Baptist Church in Pensacola, located about 3 miles from Naval Air Station Pensacola where the shooting broke out Friday morning.

The victims were identified Saturday night as Ensign Joshua Watson, 23; Airman Mohammed Haitham, 19; and Airman Apprentice Cameron Walters, 21.

The shooter, identified by authorities as Mohammed Alshamrani, 21, a Saudi national and member of the country's air force who was in the U.S. for flight training, was shot and killed at the scene by officers, according to the Escambia County Sheriff's Office.
""This was a terrible event. I think we're all questioning why,"" Pensacola Mayor Grover C. Robinson IV, told the audience. ""We can't control some of these individuals who wish to do harm.""

Yet, amid the tragedy, Robinson said he was reminded of the city's spirit.

""Everyone working together to work in support of a mission … that's what this community is,"" he said.
Chief Deputy Chip W. Simmons, of the Escambia County Sheriff's Office, also attended the vigil and described getting the call about the active shooter.

While officials often get reports of an active shooter, this was the first at the naval base, ""at a facility that we take so much pride in.""

He remembers the closer he got to the facility, ""the more gunshots I heard over the police radio.""

""It isn’t until everything’s settled down you realize what you’ve seen,"" Simmons said. ""What you’re experiencing is the loss of life, hatred … but also you realize what you’re seeing is heroism.”
Simmons said officials are still working to determine exactly what unfolded and why, including whether or not the incident was terror-related.

According to two law enforcement officials briefed on the investigation, authorities are urgently focused on two likely possible motives: whether the shooter had religious or ideological reasons, or whether there was a problem that developed in the course of his training at Pensacola.

Defense Secretary Mark Esper echoed that the investigation is ongoing at the Reagan Defense Forum Saturday afternoon: ""I can’t say it’s terrorism at this time."" He said he will let the FBI do its work to determine the cause.
Eight people were transported to the hospital with injuries, police said. The conditions of those victims have not yet been officially released.

However, Simmons said the three police officers among the injured are ""going to be fine."" He said he didn't know the conditions of the others.

None of those injured have been identified.
Pastor Ted Traylor urged the community to support one another during this time. He also called on residents to be mindful when speaking about the tragedy.

""There’s gonna be conversations about what’s happened over here and I’m gonna ask you be mindful when you have those conversations,"" Traylor said. ""It’s a small community here and the person standing to the left or right could be involved.""

Just as there will be heightened security around the base, he said, ""I pray that our community has a heightened sense of sensitivity.”

ABC News' Luis Martinez, Josh Margolin, Aaron Katersky and Christina Carrega contributed to this report."
Alabama mourns 7th officer killed in line of duty this year,https://abcnews.go.com/US/alabama-mourns-7th-police-officer-killed-line-duty/story?id=67568646,"
The state of Alabama is mourning the seventh law enforcement officer to die in the line of duty this year.

During a drug bust investigation in Huntsville on Friday, officer Billy Fred Clardy III was shot by ""a known offender,"" who was expected to drop off a large amount of drugs to the undercover officers, according to a statement issued by the Hunstville Police Department on Saturday.

The gunman, identified by police as LaJeromeny Brown, allegedly shot Clardy in an area not covered by his bulletproof vest before fleeing on foot. Brown, 41, was taken into custody on Friday night and charged with capital murder of a police officer, according to Madison County online records.
Hunstiville Police Chief Mark McMurray said Clardy died at the hospital Friday night and the doctors ""did everything they could"" to save his life. Clardy was 48.

""Our City is broken hearted tonight,"" said Huntsville Mayor Tommy Battle in a statement issued on Friday.
Clardy's father, Billy Fred Clardy Jr., was killed in the line of duty with the Huntsville Police Department on May 3, 1978, officials said.

""[He was] also an exceptional police officer with many career accomplishments,"" the police department said in a statement. ""He started his career working North Huntsville as a patrol officer. He quickly moved to become a Community Relations Officer for several years, became a part of the very first HPD Anti-Crime Team and then became a STAC Agent.""

Clardy, an Army veteran, is survived by his wife and five children.

""It has been an exceptionally tough year for our law enforcement community, and this will be felt across our state,"" said Alabama Gov. Kay Ivey in a statement Friday.
At the end of November 2019, Lowndes County Sheriff John ""Big John"" Williams was shot and killed as he was reporting to a convenient store where a group was loitering in the parking lot. William Chase Johnson, the son of a law enforcement officer, was arrested and charged for the capital murder of the 62-year-old.

Two months earlier, Tuscaloosa police officer Dornell Cousette was shot and killed while pursing robbery suspect Luther Bernard Watkins. Watkins, 20, was charged with capital murder.

Monroe County Deputy Sheriff Julius Jamal Dailey lost control of his patrol car on June 11, 2019, and crashed. Dailey, 29, was responding to a burglary in progress, according to the Officer Down Memorial Page (ODMP) which tracks line-of-duty deaths of law enforcement officers.
Auburn police officer William Ray Buechner Jr. and two other officers responded to a domestic disturbance on May 19, 2019 when shots were fired from the residence. All three officers were shot, but Buechner died. Grady Wayne Wilkes was arrested the following day and charged with capital murder.

The year began with Alabama losing two officers within a seven-day period.
Mobile police officer Sean Paul Tuder was shot and killed while attempting to arrest 18-year-old Marco Perez on Jan. 20, 2019. Prosecutors filed a motion in October 2019 to seek the death penalty for Perez who is charged with capital murder.

Seven days prior to Tuder's death, Birmingham Sgt. WyTasha Lamar Carter was shot and killed during an attempted robbery. Michael Todd, 18, and Jeremy Owens, 31, were charged in connection with Carter's death. Owens is charged with capital murder.

In total, 113 law enforcement officers were killed while on duty across the country in 2019, according to ODMP. Only three states, all which much larger populations -- New York, Texas and California -- have had more deaths in the line of duty this year than Alabama.
"
California fines CVS $3.6M for failing to recycle,https://abcnews.go.com/US/wireStory/california-fines-cvs-36-million-failing-recycle-67611988,"
California is fining the nation's largest pharmacy health care provider a record $3.6 million for failing to redeem deposits on bottles and cans at some of its locations, regulators said Monday.
The California Department of Resources Recycling and Recovery, better known as CalRecycle, said its investigation found that 81 of CVS Pharmacy’s 848 retail stores in California refused to redeem the recyclables or pay a required $100 daily fee as an alternative.
CalRecycle filed the enforcement action last week, and CVS can seek a hearing if it wants to contest the fine. Department spokesman Lance Klug said it's the largest enforcement action ever against a retailer for failing to redeem recyclables.
The company “is committed to contributing to healthier, more sustainable communities and we are currently reviewing the state of California’s filing,"" spokesman Mike DeAngelis said in an email.
One of CalRecycle's most vocal critics praised the department's action as a good first step to helping prop up the recycling industry. The industry has faltered due to a drop in value for scrap metal and aluminum and as other countries, particularly China, have become more picky in the types of waste they will buy from the United States.
The vast majority of nearly 4,000 beverage retailers have agreed to redeem bottles and cans if consumers can't find another convenient recycler. But Consumer Watchdog estimated from limited data that half to two-thirds of those retailers may be refusing to do so.
“They've fined before, but they haven’t done it regularly or a lot,” Consumer Watchdog advocate Liza Tucker said of state regulators. ""They're sending a signal that it isn’t business as unusual, we’re really going to apply fines that are bigger than in the past.”
Even for the pharmacy giant, $3.6 million ""is enough to get CVS' attention and enough to get the attention of the entire retail community,” Tucker said. “This is the wake-up call.”
The enforcement action seeks to recover $1.8 million in $100-a-day fees that the 81 stores failed to pay by the end of October, and another $1.8 million in civil penalties. The total fine is a state record against retailers that are supposed to redeem cans and bottles. 
Jared Blumenfeld, California's secretary for Environmental Protection, said in a statement that the goal is to send a message that the state ""will hold retailers accountable for refunding consumers their nickel and dime recycling deposits.”
California is one of 10 states with a deposit-refund system for beverage containers. Consumers pay an extra 5 cents for bottles up to 24 ounces (709.76 milliliters) and 10 cents for bottles more than 24 ounces.
They're supposed to get that money back by recycling the bottle or can once they are finished with it. But Consumer Watchdog said more consumers are throwing them away because they can't find a convenient recycling location. 
More than half the state's recycling centers have closed in the last five years, according to an analysis of state data by the Container Recycling Institute, though CalRecycle says about 1,200 remain.
State subsidies to recyclers have increased each of the last four years, including $176 million last year. It's devoting another $15 million this year to aid recycling centers and spur projects like using mobile redemption centers in areas with high rents and community opposition to permanent recycling centers.
CalRecycle Director Scott Smithline, who is retiring at year's end, said the fine is part of agency actions that includes intensified inspections. Klug, the department spokesman, said that has included 2,180 inspections since August, with a priority on retailers who have had the largest number of violations and penalties owed."
Man dead for years identified as suspect in 1984 murder of 15-year-old girl,https://abcnews.go.com/US/man-dead-years-identified-suspect-1984-murder-15/story?id=67465538,"
Decades after a teenage girl was stabbed to death at her grandparents' home, DNA and genetic genealogy have been used to identify her suspected killer -- a man dead for years.

On June 15, 1984, the body of 15-year-old Reesa Trexler was found nude in a bedroom at her grandparents' house in North Carolina, Salisbury Police Sgt. Travis Shulenberger said at a news conference on Tuesday.

Trexler had been stabbed multiple times, and her spinal cord was severed, Shulenberger said.
Semen from her unknown killer was recovered from her body, Shulenberger said, but the case went unsolved for decades.

In 2018, Trexler's sister went on the ""Dr. Phil"" show, which ""sparked new interest in the case,"" Shulenberger said.
Salisbury police detectives and state investigators conducted interviews, reviewed evidence, collected DNA samples and worked with crime labs to try to solve the case, Shulenberger said.

This year, it was the use of genetic genealogy that cracked the case.

Genetic genealogy compares unknown DNA evidence from a crime scene to public databases, which are populated by the DNA of family members who voluntarily upload their own.
Genetic genealogy has been called a ""game-changer"" in cracking cold cases. Since the arrest of the suspected ""Golden State Killer"" in April 2018, about 100 suspects have been identified through the technology, according to Parabon NanoLabs Chief Genetic Genealogist CeCe Moore, who worked on the Trexler case.
But as law enforcement agencies across the country ramp up the use of genetic genealogy, some are concerned the tool is an invasion of privacy to those who voluntarily submit their DNA to databases for family ancestry purposes.

When the DNA from the semen left on Trexler's body was uploaded to a public genetic database, Parabon genealogists reverse-engineered the suspect's family tree to determine possible suspects, police said.
Authorities narrowed down the family members to determine their suspect, who was in his 40s at the time of the crime.

The suspect, who was not named, died in 2007, said police.

With a court order, investigators exhumed the suspect’s body and determined that his DNA matched the suspect's semen from the crime scene.
""Fortunately, DNA science has come a long way since 1984,"" North Carolina Attorney General Josh Stein said at Tuesday's news conference, calling it ""a powerful tool.""

Police previously had speculated Trexler's killer was a family member, but the suspect, who had a criminal history including assault with a deadly weapon, was not related and had no connection to the Trexler family, Shulenberger said.

Salisbury police Lt. Greg Beam said the department is not naming the suspect because he has no way of defending himself in a court of law.

Police now consider the case closed. No charges are expected.

""Nothing is going to bring Reesa back,"" Shulenberger said, ""but we have some closure to the case now."""
