Title,Link,Article
Chicago Police infiltrated secret online groups selling guns and drugs in 'Operation FaceBOOKED',https://www.cnn.com/2019/12/03/us/chicago-facebook-arrests/index.html," (CNN)Chicago Police said Tuesday that 53 people are in custody as part of ""Operation FaceBOOKED,"" a two-year operation to infiltrate secret groups selling drugs and guns on Facebook.Interim superintendent Charlie Beck announced the mass arrests at a news conference Tuesday and took aim at Facebook's privacy policies, which he said facilitated the practice.""Today's announcement will help educate everyone on how some of these dangerous weapons are being sold, and how social media conglomerates like Facebook are encouraging this type of illegal activity by turning a blind eye in the name of member privacy,"" he said.The investigation began in December 2017 when an informant told police drugs and weapons were regularly sold on these private groups on Facebook, according to First Deputy Superintendent Anthony Riccio. The private groups are unsearchable, effectively making them invisible to anyone not invited in, he explained.""Facebook claims to monitor these groups but CPD detectives have labeled these private hidden sites as a version of the dark web that is more accessible to everyday users,"" Riccio said.Sixty-five people were targeted and identified in the operation, and of those, 53 are in custody and two have active arrest warrants as a result of the investigation. Police recovered seven weapons -- four handguns, two shotguns and a high-powered rifle -- totaling about $4,100 and 23 types of narcotics totaling about $105,000, Riccio said.Facebook says on its site that the sale or trade of firearms between individuals is not allowed.""Illicit drug and firearms sales have no place on our platform. We remove content and accounts that violate our policy and catch over 97% of drug sale content and over 93% of the firearms sales content we remove before it is reported to us,"" said Sarah Pollack, a Facebook spokeswoman.""We've had productive conversations with Mayor (Lori) Lightfoot's office about promoting public safety in Chicago and look forward to continuing them. We remain ready to quickly respond to valid legal process from the Chicago Police Department in order to prosecute those who break the law and refer any matters involving credible threats to prevent harm.""One of the men arrested Monday was arrested in 2017 in a previous Chicago Police investigation of Facebook, Riccio said. He said Facebook has agreed to shut down the groups but refuses to block the individual members.""Facebook often cites privacy concerns when they're confronted with the facts of our investigation,"" he said. ""The truth is, Facebook is harboring criminals. These criminals know how to use the privacy Facebook affords them, and they profit from the sale of drugs and dangerous guns.""In addition, Chicago Police slammed the social media giant for banning undercover police profiles with false information. Under its authenticity policy, Facebook says fake accounts are not allowed.""I think that Facebook needs to recognize that all of us have an obligation to keep each other safe,"" Beck, the interim superintendent, said. ""Another person's rights have to stop when the safety of another individual comes in jeopardy, and that's what laws are all about.""CNN's Amanda Watts and Brian Fung contributed to this report."
California utility PG&E to pay $13.5 billion to settle claims from wildfire victims,https://www.cnn.com/2019/12/07/us/pge-settlement/index.html," (CNN)California utility giant Pacific Gas and Electric has agreed to pay $13.5 billion to individuals affected by several recent fires in the state, the company announced Friday night.The agreement still has to be approved by a bankruptcy court. PG&E has filed for Chapter 11 bankruptcy, which allows for restructuring.The claims stem from the 2015 Butte Fire, the 2017 Northern California fires, the 2018 Camp Fire, as well as the fire at Oakland's Ghost Ship warehouse in 2016. ""From the beginning of the Chapter 11 process, getting wildfire victims fairly compensated, especially the individuals, has been our primary goal,"" CEO and PG&E President Bill Johnson said. ""We want to help our customers, our neighbors and our friends in those impacted areas recover and rebuild after these tragic wildfires.""PG&E has previously settled claims with insurance companies for $11 billion and local governments for $1 billion.Equipment linked to deadly firesThe company has been criticized for the role its equipment has played in the outbreak of numerous fires in California, among them the deadliest and most destructive wildfire in state history. An investigation by the California Public Utilities Commission's Safety and Enforcement Division (SED) concluded that the company's equipment helped lead to last November's Camp Fire, which killed 85 people. The report pointed specifically to inadequate maintenance and inspection of transmission line towers. PG&E conceded that a part separated from a transmission-line tower, likely starting the fire in dry vegetation near the town of Pulga. Inspections would have identified wear that would have warranted a close climbing inspection, the report said, but PG&E's records do not show a climbing inspection of that tower in at least 17 years.""We remain deeply sorry about the role our equipment had in this tragedy, and we apologize to all those impacted by the devastating Camp Fire,"" the company said in a statement responding to the report. ""PG&E's most important responsibility must always be public and employee safety, and we remain focused on helping affected communities recover and rebuild, resolving wildfire victims' claims fairly and expeditiously, and further reducing wildfire risks.""Recently, PG&E has tried to avoid causing fires by cutting power to its customers during particularly dry and windy periods.Fires push company to bankruptcyPG&E filed for bankruptcy in January to shed some of its debt and pay for damages and stay in business. The company cited at least $7 billion in claims from the Camp Fire.If the utility does not pull itself out of bankruptcy, California Gov. Gavin Newsom said the state would take over.""PG&E as we know it may or may not be able to figure this out. If they cannot, we are not going to sit around and be passive,"" Newsom said. ""If Pacific Gas and Electric is unable to secure its own fate and future ... then the state will prepare itself as backup for a scenario where we do that job for them.""Newsom said that his office aims to get the company out of bankruptcy by June 30, 2020 by first working on a plan with PG&E and other stakeholders, but added that the company could not continue without making changes to its safety culture."
"A Pennsylvania mother said her children, age 8 and 4, killed themselves. Now she's charged with murder",https://www.cnn.com/2019/12/03/us/pennsylvania-mother-murder-charges-children-hanging/index.html," (CNN)When first responders arrived at Lisa Snyder's home in Pennsylvania on September 23, they found a horrific scene.Snyder's 8-year-old son and 4-year-old daughter were in the basement, hanging by their necks from a support beam, a probable cause affidavit filed with the court said. The children were in cardiac arrest and died a few days later, the affidavit said.Snyder told investigators that she thought the children killed themselves, the affidavit said. Her son was bullied at school and had talked about taking his life, his mother told troopers, and he told her he didn't want to die alone. But that story was a lie, prosecutors say. Investigators found no evidence that the boy was being bullied. On Monday, more than two months after the children died, Snyder, 36, was arrested and charged with murdering Conner and Brinley. Snyder's attorney, Dennis Charles, declined to comment when reached Monday by phone. ""My policy has always been not to discuss active cases with the media,"" he said. Berks County District Attorney John Adams said at a news conference that Snyder continues to maintain the children killed themselves.He described investigators' findings but offered no motive.""I don't know that there's any explanation for her behavior at all. I don't think that I can stand up here nor can anyone explain the horrific loss of two innocent children's lives,"" Adams said. Snyder was charged with two counts of first-degree murder, two counts of endangering the welfare of children, two counts of third-degree murder, tampering with/fabricating physical evidence, cruelty to animals and sexual intercourse with an animal.She's being held without bond in the Berks County Prison.'He tells me he hates school' Snyder and her children lived in Albany Township, about 75 miles northwest of Philadelphia. She told investigators that children made fun of Conner ""because he is fat,"" and he was starving himself, the affidavit said. ""He tells me he hates school, every day he tells me he doesn't want to talk about school,"" Snyder told investigators.She told investigators that she sat down with her son the week before his body was found and encouraged him to come to her, ""if you ever feel like hurting yourself."" ""He did say to me when we were talking, I woulda killed myself already but I am scared to go by myself,"" Snyder said, according to the affidavit.Adams, the prosecutor, said Snyder ordered the dog lead the children were hanging from September 22 and picked it up from a store the morning of September 23. On that day, Snyder told investigators, Conner asked to build a fort in the basement when he got home from school. She told investigators that her son took two dining room chairs downstairs, along with the dog lead, and asked his sister to come play with him, the affidavit said. While the kids were in the basement, Snyder said, she put away laundry, went outside to play with the dog and smoke a cigarette, and then went downstairs to ask if the children wanted frozen pizza or Chef Boyardee for dinner, the affidavit said. First responders found the children hanging from the beam, about three feet apart, the affidavit said. The two bar-height dining room chairs were knocked onto their sides, the affidavit said. Snyder told investigators she tried to lift Brinley, who weighed 40 pounds, but she couldn't work the ""latch"" on the dog lead, the affidavit said. She said she couldn't lift the 151-pound Conner, either, the affidavit said. ""She then went upstairs and called 911 and never returned back to the basement,"" the affidavit said.The children died three days later.  Early suspicions Adams said investigators had questions right away.""Eight year-olds, generally, that I am aware, do not commit suicide,"" Adams said.School officials and family members said Conner never mentioned he was suicidal or being bullied, the affidavit said. Others, including a witness who lived in Snyder's home, said Conner never told them he was a victim of bullying, the document said. A security video of Conner getting off the bus on the day his body was discovered showed no signs of distress, it said. ""In fact from the video, he appeared to be a happy child,"" Adams said. Adams did not identify the witness who lived in the home, but said that Snyder's 17-year-old son lived there. The witness said the younger children rarely played in the basement, Adams said. Adams said the Berks County Children and Youth Services had previously been involved with the family.Adams said children were removed from the home in 2014, but he didn't specify which children. They were returned to her care in February 2015, Adams said. He did not say why the children were removed.The agency was involved with the family until November 2015, he said. ""As far as we can tell, from the evidence that we have reviewed, they made what appeared to be the proper decisions at the time,"" Adams said.In an email Tuesday, agency administrator Krista McIlhaney declined to comment on the case. She said the ""the agency does not remove or return children, the courts make those decisions in a court proceeding."" 'Hits us in the heart'The affidavit said three weeks before her children died, Snyder told a witness she was depressed and couldn't get out of bed.She also ""made a statement that she does not care anymore about her kids,"" the affidavit said. In the days before her children's deaths, Snyder's Gmail account made several online searches that drew investigators' interest. In one instance, her account looked up ""carbon monoxide in a car how long to die,"" the affidavit said. Google searches on her account showed a search on a website that described an effective way to hang someone with using a simple suspension, the affidavit said. The district attorney said the case has been an emotional one for investigators. ""Anytime that any of us have to investigate, prosecute cases that involve the abuse or death of an innocent child, it all hits us in the heart,"" he said. Conner's and Brinley's deaths have made authorities ""appreciate the quality of life and the value of human life,"" Adams said. ""It's just not right, and it's not fair,"" he said."
Several products from Trader Joe's are being recalled over possible listeria contamination,https://www.cnn.com/2019/12/04/us/trader-joes-recall-listeria-trnd/index.html," (CNN)Trader Joe's announced a voluntary recall on Monday of a number of its products that may have been contaminated with listeria.So far there are no reports of anyone getting sick, but the company said it is taking the measures as a precaution.Each of the products are packaged in plastic trays with clear lids.The Trader Joe's brand food items listed in the recall include ready-to-eat meals of California Rolls, Classic California Rolls with Brown Rice & Avocado, Spicy California Rolls, Tempura Shrimp Crunch Rolls, Tofu Spring Rolls, Shrimp Spring Rolls, Smoked Salmon Philly Roll, Smoked Salmon Poke Bowl, Banh Mi Inspired Noodle Bowl and the Queso Fundido Spicy Cheese Dip.The company urges anyone who's purchased these items not to eat them, and to return them to any Trader Joe's store for a refund.The concern stems from a facility in MassachusettsThe Trader Joe's announcement comes after the grocery chain's supplier, Fuji Food Products, announced its own voluntary recall last week.During a routine inspection of Fuji Food facility in Brockton, Massachusetts, the Food and Drug Administration flagged a problem. The company has stopped all operations at the facility, and initiated the first recall in its history.""As responsible processors of safe, fresh food for nearly 30 years, we are addressing this problem vigorously and we apologize to those who are affected by it,"" Fuji Food Products CEO Farrell Hirsch said in a news release.He said the company will resume manufacturing there only when the FDA confirms the area is free of contamination.The full Fuji Food list includes a number of other ready-to-eat sushi and salad meals separate from the Trader Joe's brand.All told, the Fuji Food items in question were sold in stores including 7-Eleven, Walgreens, Food Lion, Hannaford, Trader Joe's, Giant Eagle Supermarkets, Porky, Bozzuto's, Supreme Lobster and Superior Foods.Those stores are located in Alabama, Connecticut, Delaware, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Nebraska, New Hampshire, New Jersey, New York, North Carolina, Ohio, Pennsylvania, Rhode Island, South Carolina, Tennessee, Vermont, Virginia, Washington DC, West Virginia, and Wisconsin.Listeria is a dangerous microbeListeria monocytogenes is a species of bacteria that can cause the infectious illness listeriosis. The bacterium is resistant to extreme hot and extreme cold situations. It can cause sometimes fatal infections in those who are frail, elderly or young children with weaker immune systems, the FDA says.Healthy individuals may experience high fever, severe headache, stiffness, nausea, abdominal pain and diarrhea. And in pregnant women, the microbe is known to cause miscarriages and stillbirths, according to the FDA.About 1,600 people in the US become seriously ill from listeria each year, and about 16% of the cases prove fatal.To protect yourself, public health officials say to cook all meat to temperatures recommended by US Department of Agriculture and to wash all vegetables and fruit."
Pensacola officials not sure if cyberattack related to shooting at naval air station,https://www.cnn.com/2019/12/09/us/pensacola-cyber-attack/index.html," (CNN)The city of Pensacola, Florida, said it has experienced a cyber ""incident"" and has disconnected several city services until the issue can be resolved.Mayor Grover Robinson told CNN affiliate WEAR the city has been dealing with a cyberattack since late Friday.The city said the issue has impacted city emails and phones, 311 customer service and online payments, including Pensacola Energy and Pensacola Sanitation Services. However, 911 and emergency services are not impacted.Officials for the city are unsure whether the incident is related to the Friday shooting at Pensacola Naval Air Station.""It's really too early to say one way or another. We are still assessing this,"" said Kaycee Lagarde, a spokeswoman for the mayor.""We understand that it's on people's mind but we just don't know at this point,"" Lagarde added.Lagarde said the incident was reported to the FBI and Homeland Security as a precaution.She said she was unable to say when the next major update in the situation will be released.Cyberattacks against US cities and towns have increased in recent years. In August, at least 22 Texas cities and local governments were hit by a seemingly coordinated series of attacks on their computer networks. Small towns are usually the targets of these attacks, but larger cities like Atlanta and Baltimore have also been victims. New York's state capital, Albany, said earlier this year it had been attacked with ransomware, software that prevents or limits access to a system until a ransom is paid. ""State and local governments have been particularly visible targets for ransomware attacks,"" but health care organizations, companies and transportation agencies have been hit as well, the FBI said in October.CNN's Theresa Waldrop contributed to this report. "
Bystanders spring into action after a man tried steal a woman's wheelchair from beneath her,https://www.cnn.com/2019/12/09/us/man-arrested-stealing-wheelchair-trnd/index.html," (CNN)The day after Thanksgiving, a man in reindeer slippers tried to steal a woman's wheelchair right from under her on a light rail car in Phoenix, authorities said.But a group of bystanders stepped in to help and successfully wrestled the wheelchair back from him.The Phoenix Police Department shared security footage of the incident on Facebook. On Saturday night, they announced that a suspect, identified as 26-year-old Austin Shurbutt, had been taken into custody.Shurbutt was still wearing the reindeer slippers at the time of his arrest, police said in a Facebook post.""Despite his reindeer slippers, this criminal was NOT spreading holiday cheer,"" police said on Facebook. ""He tried to steal a wheelchair right out from under a woman, but hero passengers on the light rail came to her rescue.""Shurbutt is being represented by the Maricopa County Public Defender's Office, but the office told CNN that he has not yet been assigned an attorney. He was charged with robbery, kidnapping and assault, records from the Maricopa County Sheriff's Office show.The suspect is being held at the Towers Jail in Phoenix, Sgt. Bryant Vanegas of the Sheriff's Office confirmed to CNN. Shurbutt had his first court appearance early Sunday morning and is scheduled to be arraigned December 16, according to the sheriff's office. The incident occurred November 29 on Arizona's Valley Metro Rail.Video footage shows a man in a red hoodie and reindeer slippers abruptly getting up from his seat as the train pulls into the station and aggressively trying to push a woman out of a wheelchair. The woman frantically grasps at nearby handrails but eventually the man throws her onto the ground and runs off the rail car with the wheelchair.Fellow passengers storm out of the train in an attempt to chase the man down. Someone tackles him on the train platform and manages to get the wheelchair back. The man takes off running, directly into the view of the camera."
2 of the 4 teens who escaped from a Nashville detention center have been found,https://www.cnn.com/2019/12/03/us/nashville-teen-escapees/index.html," (CNN)Two teenagers who broke out of a Nashville juvenile detention center were recaptured Tuesday, police said. Decorrius Wright, 16, and Calvin Howse, 15, were taken in custody by the Juvenile Crime Task Force in Madison, Tennessee, the Metro Nashville Police Department tweeted.Authorities are still searching for the two other teens who escaped from the facility on Saturday. The arrests come hours after officials released security videos that showed the teens running undetected through the empty hallways of the facility and escaping through the front door.The videos released Tuesday by the Davidson County Juvenile Court show the teens -- Wright, Howse, Morris Marsh and Brandon Caruthers --  as they make their way outside the Davidson County Juvenile Detention Center in downtown Nashville. Three were shown wearing bright yellow vests.The teens escaped the facility Saturday past the 9 p.m. usual bedtime when a staff supervisor left them cleaning an area inside the facility by themselves and went to a different floor to address a disturbance, the company managing the center said. They entered an elevator that had been left open by a staff member, according to a statement from Davidson County Juvenile Court. They were ""able to convince a staff member to make a call to Master Control and request that the elevator be sent to the basement, which is an unsecured area youth are not permitted to access.""The footage appears to begin moments after they exited an elevator that connects the secured area of the facility to a public area in the basement. The teens are seen racing up the stairs to the main level of the facility. One of them briefly ran down the hallway away from the stairs before turning around to follow the others. The group, still wearing their vests, continues running on empty hallways before they go through the glass front doors and down the front steps of the building. Video from a camera outside the building shows one of them taking off his yellow vest and tossing it near the front entrance.Authorities had said it was more than likely the teens had some assistance once they were outside but no one else other than the teens appears on the surveillance footage released Tuesday.Youth Opportunity Investments, a private detention contractor which has managed the center since 2015, has fired three of its employees and suspended one for three days in reaction to the escape, the company said.A teen is among state's most wanted fugitivesOne of the two teens who remains at large has been added to the Tennessee Bureau of Investigations' most wanted list. Brandon Caruthers, 17, was placed on the list after he and three other teens fled. He is being charged as an adult in an armed robbery case from August last year, police said. ""He should be considered dangerous,"" a TBI's wanted flyer said.A reward up to $2,500 is being offered for information leading to Caruthers' arrest, according to the TBI. Two of them were accused of murder in separate cases earlier this year. Decorrius Wright, 16, is accused in the February death of Kyle Yorlets, police said. Yorlets was a Nashville musician who was shot and killed when a group of five minors robbed him of his wallet and he refused to hand over his keys.Morris Marsh, 17, is accused in the April killing of Charles Easley, police have said.The third teen, 15-year-old Calvin Howse, was arrested in November on charges of gun possession and auto theft, police said.Clarification: This story has been updated to clarify three of the four teens were shown wearing bright yellow vests in the security videos.CNN's Natalie Anders contributed to this report. "
Rikers Island guards suspended after teen inmate tried to hang himself inside New York jail,https://www.cnn.com/2019/12/04/us/ny-guards-suspended-inmate-suicide-attempt/index.html," (CNN)The New York City Department of Correction suspended three officers and one captain after an 18-year-old inmate was found unresponsive at the Rikers Island jail last week, the Department of Correction confirmed to CNN.Correction Commissioner Cynthia Brann said in a statement that her department is investigating, and she referred the incident, which happened November 28, to the city's Department of Investigation, which is conducting an independent inquiry. The DOI declined to comment. Brann was responding to a report that at least five corrections officers did not act for seven minutes while the inmate tried to hang himself, according to The New York Times, which cited four people with knowledge of the matter.Some of the corrections officers watched the suicide attempt, according to the newspaper.The inmate was hospitalized and put in a medically induced coma on Tuesday, the Times reported.The incident was captured on video that officers are supposed to periodically monitor, the Times reported, according to four people who spoke to the newspaper on the condition of anonymity because they were not authorized to speak about the matter publicly.""The claims being made here are extremely troubling and we are taking them seriously. The safety and wellbeing of those in our custody is our number one priority and an investigation into this incident is underway,"" Brann said about the Times report, adding ""if the outcome of the investigation warrants we will take appropriate disciplinary action up to and including termination.""Elias Husamudeen, president of the correction officers' union COBA, disputed reports that the officers did something wrong.""The correction officers assigned to this area did their job and everyone was where they were supposed to be. When they noticed this inmate attempt to take his life, they took action,"" Husamudeen said in a statement.The Department of Correction, citing privacy rules, told CNN it could not release the inmate's name.CNN has also reached out to the Bronx District Attorney's Office for comment.CNN's Mirna Alsharif contributed to this report."
Fate of man accused of brutally killing two Boston doctors is in jury's hands,https://www.cnn.com/2019/12/09/us/boston-doctors-trial-monday/index.html," (CNN)The man accused of brutally killing two Boston doctors in their penthouse killed one doctor in self-defense and stole from the home but did not commit murder, his attorney said in closing arguments before a jury began deliberating the case Monday.Bampumim Teixeira, a 33-year-old who had worked as a concierge in the building, is accused of fatally stabbing 39-year-old Lina Bolanos and her 48-year-old fiancé Richard Field, both well-known anesthesiologists, and leaving them in pools of blood at their Boston penthouse in May 2017. He has pleaded not guilty.A day after the killings, Teixeira told police he was having an affair with Bolanos and killed Field in self-defense, according to a recording played in court. His defense team rested its case Friday without presenting any evidence, and Teixeira's account was contradicted by other evidence at trial.The clip of Teixeira's recording was part of the evidence the prosecution presented before resting its case last week. Suffolk County Assistant District Attorney John Pappas questioned more than a dozen witnesses during the trial, including the couple's family and friends, first responders and investigators.In closing arguments, defense attorney Steve Sack questioned the credibility and accuracy of the police investigation. He argued that Teixeira is not guilty of home invasion or kidnapping because Bolanos let him into the penthouse apartment. ""Sometimes the truth is the hardest thing to believe,"" Sack told the jury.But prosecutors countered that the evidence against him was ""overwhelming"" and ""damning"" and said his interview with police was ""imagined.""""We've gone beyond the preposterous. We're now existing in the theater of the absurd,"" Pappas said.Couple sustained injuries from being bound or cuffedPappas told the court during his opening statement Field's hands were bound behind his back and he, like Bolanos, was found in a pool of blood. On Thursday, medical examiner Richard Atkinson testified Bolanos had sustained 24 incised and sharp-force stab wounds. The autopsy showed Bolanos suffered multiple blunt force injuries, including significant injuries to her face and head, according to Atkinson. Field suffered a single fatal stab wound to the neck that severed his carotid artery, Atkinson said.The couple also sustained injuries consistent with being bound or cuffed, he testified. During cross-examination, the medical examiner said he was unable to determine who died first or the time of death. He said he could not tell what kind of knife was used.Teixeira said he was having an affair with one doctor Prosecutors claimed Teixeira briefly worked as a concierge for the building in which the doctors lived and during that time, became familiar with the building's layout. In the recording of his statement to police, Teixeira said he began having an affair with Bolanos around that time. On May 5, he said Field found him with Bolanos — and then stabbed his fiancée to death. ""He stabbed her right in front of me,"" said Teixeira, adding that he feared for his life. ""It was either me or him.""Teixeira told police he did not have sex with Bolanos that day but had in the past. He claimed Bolanos told him Field was abusive.""I'm not sorry,"" Teixeira said in the recording about killing Field. ""A jealous man is the worst thing ever ... What I saw with my eyes was crazy.""There has been no evidence presented to support the defendant's account, which has been contradicted by the evidence at trial. The victims tried to get help Before they died, friends of the couple and a 911 dispatcher testified the doctors tried alerting authorities. A chilling 911 call captured Bolanos' voice, according to testimony from her godmother. In the call, Bolanos' voice came out muffled. And when she was unable to respond to repeated questions, the operator said she was ""releasing the call"" and hung up, CNN affiliate WCVB reported.Field also tried to get help, calling 911 eight times, Boston police Sgt. Scott Mackie testified, according to CNN affiliate WHDH. His phone log showed the calls lasted no longer than two seconds, Mackie testified.The day of the killings, a friend of Field received text messages from him. Matthias Heidenreich testified he had received a series of texts from Field's phone which asked him to call 911 because an armed man was in the doctor's home. Under cross examination in the last days of trial, Boston police Sgt. Det. Michael Devane told Sack he couldn't be sure who had sent those texts at the time of the crime because Bolanos made a 911 call from the doctor's cell.A chilling message was scribbled on the wall When police arrived at the apartment, officers testified they found Teixeira inside and shot him, thinking he had a gun. On the walls of the penthouse, the words ""payback"" and ""he killed my wife,"" were written out in large letters, Boston police Sgt. Edward Meade testified, according to CNN affiliate WHDH.Meade said officers found photos that were crossed out and marked.Teixeira was arrested in the building's hallway, where he told police there were bodies inside the penthouse, Boston police Det. Sean Wallace testified.""Then he said, 'You guys are going to die.' Then he said, 'They killed my wife.' Then he mentioned something, and I heard the word 'sniper,''' the detective told the jury.In his statement to police, Teixeira said he told the officers, ""Kill me now.""He said he had ""no idea"" about writing found on a wall of the apartment. CNN's Ray Sanchez contributed to this report. "
Three men indicted for murder of key witness in Amber Guyger trial,https://www.cnn.com/2019/12/09/us/amber-guyger-witness-murder/index.html," (CNN)Three men were indicted by a grand jury on capital murder charges Thursday for allegedly killing Joshua Brown, a key witness in the murder trial of former Dallas police officer Amber Guyger, according to court documents.Jacquerious Mitchell, Michael Mitchell and Thaddeous Green were indicted for the shooting death of Brown on October 4. The indictments say the three men attempted to rob him. Previously, Dallas Assistant Chief of Police Avery Moore said Brown was killed after an argument escalated with Green in the parking lot of Brown's apartment complex. Brown allegedly shot and wounded Jacquerious Mitchell, according to Moore. Green then shot Brown twice and took a backpack from Brown and the gun used to wound Mitchell.Brown's death came 10 days after he testified in the trial of Guyger, 31, who was convicted of murder for fatally shooting Botham Jean in his Dallas apartment in 2018. She argued that she mistakenly walked into the wrong apartment — she lived in the same building — and opened fire because she thought Jean was an intruder.Guyger was sentenced to 10 years in prison.Brown lived across the hall from Jean at Dallas' South Side Flats apartments last year when Guyger killed Jean. In court, he testified that he returned home to his fourth-floor apartment at nearly the same time Guyger walked into Jean's apartment, mistaking it for her own.Brown said he was down the hall when he heard the voices of two people who sounded like they were meeting by ""surprise."" Gunshots followed ""right after,"" Brown said.Soon after, Brown said, he saw Guyger leave Jean's apartment and enter the hallway. The officer was on the phone. She was ""crying, explaining what happened, what she thought happened, saying she came in to the wrong apartment,"" Brown testified.Brown had been shot beforeBrown had survived a shooting nearly a year before his death, his attorney Lee Merritt said.He was shot near a strip club in Dallas in November 2018, Merritt said. Nicholas Shaquan Diggs was killed in the shooting, Merritt told CNN. Both Brown and his family believed he was targeted in that shooting by someone he knew and had grown up with.""And he was concerned that that person might try to come back and finish the job,"" Merritt said, adding that the shooter in that case hasn't been arrested.Brown moved out of South Side Flats about three months after Jean was killed in September 2018, according to Merritt. He tried to keep a ""low profile intentionally until some of the heat from the shooting in November passed over,"" Merritt added.CNN's Holly Yan contributed to this report."
US sailor kills two employees on Joint Base Pearl Harbor-Hickam before fatally shooting self,https://www.cnn.com/2019/12/04/us/hawaii-pearl-harbor-reported-shooting/index.html," (CNN)Two civilian shipyard workers at Joint Base Pearl Harbor-Hickam in Honolulu were killed by a US sailor on Wednesday, Rear Adm. Robert Chadwick told reporters. The shooter then killed himself, Chadwick said. A third civilian employee was wounded and is stable at a hospital, Chadwick added.Chadwick said the sailor took his life after opening fire near Shipyard Drydock 2, a maintenance area for nuclear submarines.Authorities have not released the identities of the victims or the shooter.The incident occurred at 2:30 p.m. HST (7:30 p.m. ET) at the Pearl Harbor Naval shipyard, officials tweeted on the base's verified Twitter account.About three hours later, Lydia Robertson, a US Navy spokesperson, said the scene was secured and the base had reopened. Both base security and Navy Investigative Services are conducting the investigation, she said.Several witnesses told CNN affiliate KGMB/KHNL that they heard gunshots. One man, who did not give his name, said he was at his desk when he heard loud pops.""I kind of recognized that as gunshots, I looked out the window (and) saw three people on the ground, I looked out in time to see the shooter, who I assume was a sailor because he was in uniform, point the gun at his head and shoot himself,"" the witness told KGMB/KHNL.The Queen's Medical Center in Honolulu received one patient from the incident, Minna Sugimoto, a spokeswoman for The Queen's Health System, told CNN. There were no other details about the victims.The shooting occurred three days before commemorations of the Japanese attack that thrust the United States into World War II.The base houses Air Force and Navy units and the base population, as of 2015, was more than 66,000. This is a developing story. Check back for updates.CNN's Dave Alsup, Chris Boyette, Debra Goldschmidt and Rebekah Riess contributed to this report. "
"In the span of 2 years, the Pensacola shooter went from flight student to committing an 'act of terror'",https://www.cnn.com/2019/12/09/us/pensacola-navy-gunman-timeline/index.html," (CNN)Mohammed Alshamrani was supposed to finish his flight training at Naval Air Station Pensacola in Florida in August 2020, according to the Department of Defense.He was killed in a shootout with police last week after he opened fire in a classroom building. Three sailors were killed and several others were wounded as a result of the shooting, officials said. The FBI is now treating last week's shooting as ""act of terror,"" but Alshamrani's motive remains unknown. A US defense official provided a timeline of Alshamrani's time in the US to CNN. Here's what we know: 2017: Arrives in TexasAlshamrani began his training in August 2017, when he arrived in Texas to attend a year of an American language course and general English training at Lackland Air Force Base, the defense official's timeline read. He was a second lieutenant in the Saudi air force, Florida Gov. Ron DeSantis said. Alshamrani was vetted before his entry into the pilot training program and nothing of concern was found, a law enforcement source told CNN. 2018: Arrives in Florida Alshamrani arrived in Florida on May 20 for pilot training at Naval Aviation Schools Command (NASC) in Pensacola, the timeline read. He was part of an ongoing US military program training members of foreign militaries, including Saudi Arabia's. There are currently 852 Saudis in the US for Defense Department security cooperation training, said Commanding Officer of NAS Pensacola Capt. Tim Kinsella. For the next year and a half, he took classes that covered aviation preparation, swimming qualifications and Naval Flight Officer (NFO) training, according to the timeline. October 2019: Takes student leave Alshamrani took ""student leave"" from October 17 to 23. It is not clear what he did during these six days, but he was in Pensacola and received temporary lodging allowance, according to the timeline. October 2019: Starts advanced training Alshamrani began advanced training in late October, and stayed in the program until the shooting. This advanced portion of the program saw Alshamrani training as a strike fighter undergraduate military flight officer (UMFO), according to the timeline. November 2019: Travels to New YorkAlshamrani and a small group of Saudi nationals also traveled to New York City over the Thanksgiving holiday, a law enforcement official told CNN. They visited several museums and Rockefeller Center, the source said, but authorities don't know why they traveled to the city. December 2019: Hosts a dinner partySome of the Saudi nationals on base with Alshamrani told officials he hosted a dinner party ahead of the attack at which the group watched mass shooting videos, a source familiar with the investigation told CNN.It is not clear when the dinner party was held. December 2019: Carries out the attackThe shooting took place in a classroom building, authorities said. Alshamrani used a handgun and was killed after two deputies exchanged gunfire with him, according to officials.It is unclear how Alshamrani got a gun on base because weapons are not allowed, authorities said. Minutes before authorities were alerted to the attack, a Twitter account aligning with the shooter's name posted a message inspired by al-Qaeda and its founder, Osama bin Laden, CNN's Nic Robertson and Paul Cruickshank wrote.The message, addressed to the American people, declared hate for Americans because of their ""crimes"" against Muslims. It made no reference to an impending attack. Instead, it repurposed words used by bin Laden and the American al Qaeda terrorist cleric Anwar al-Awlaki.CNN's  Steve Almasy, Christina Maxouris and David Shortell contributed to this report. "
